surrogate_method,surrogate_seed,target_method,target_seed,attack,class_id,class_name,n_samples,n_correct,acc
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd20_ce,0,airplane,125,83,0.664
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd20_ce,1,automobile,125,100,0.8
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd20_ce,2,bird,125,53,0.424
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd20_ce,3,cat,125,33,0.264
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd20_ce,4,deer,125,53,0.424
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd20_ce,5,dog,125,64,0.512
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd20_ce,6,frog,125,64,0.512
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd20_ce,7,horse,125,81,0.648
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd20_ce,8,ship,125,90,0.72
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd20_ce,9,truck,125,95,0.76
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,ddn_l2,0,airplane,125,97,0.776
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,ddn_l2,1,automobile,125,118,0.944
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,ddn_l2,2,bird,125,77,0.616
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,ddn_l2,3,cat,125,62,0.496
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,ddn_l2,4,deer,125,87,0.696
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,ddn_l2,5,dog,125,82,0.656
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,ddn_l2,6,frog,125,102,0.816
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,ddn_l2,7,horse,125,103,0.824
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,ddn_l2,8,ship,125,111,0.888
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,ddn_l2,9,truck,125,107,0.856
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,fgsm_rs,0,airplane,125,106,0.848
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,fgsm_rs,1,automobile,125,107,0.856
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,fgsm_rs,2,bird,125,85,0.68
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,fgsm_rs,3,cat,125,44,0.352
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,fgsm_rs,4,deer,125,83,0.664
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,fgsm_rs,5,dog,125,76,0.608
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,fgsm_rs,6,frog,125,101,0.808
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,fgsm_rs,7,horse,125,105,0.84
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,fgsm_rs,8,ship,125,111,0.888
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,fgsm_rs,9,truck,125,106,0.848
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,tpgd,0,airplane,125,94,0.752
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,tpgd,1,automobile,125,107,0.856
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,tpgd,2,bird,125,76,0.608
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,tpgd,3,cat,125,67,0.536
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,tpgd,4,deer,125,81,0.648
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,tpgd,5,dog,125,72,0.576
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,tpgd,6,frog,125,101,0.808
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,tpgd,7,horse,125,105,0.84
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,tpgd,8,ship,125,104,0.832
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,tpgd,9,truck,125,106,0.848
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,mifgsm,0,airplane,125,87,0.696
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,mifgsm,1,automobile,125,95,0.76
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,mifgsm,2,bird,125,50,0.4
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,mifgsm,3,cat,125,33,0.264
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,mifgsm,4,deer,125,43,0.344
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,mifgsm,5,dog,125,55,0.44
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,mifgsm,6,frog,125,72,0.576
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,mifgsm,7,horse,125,87,0.696
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,mifgsm,8,ship,125,81,0.648
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,mifgsm,9,truck,125,80,0.64
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd_l2,0,airplane,125,107,0.856
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd_l2,1,automobile,125,111,0.888
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd_l2,2,bird,125,72,0.576
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd_l2,3,cat,125,53,0.424
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd_l2,4,deer,125,77,0.616
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd_l2,5,dog,125,87,0.696
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd_l2,6,frog,125,101,0.808
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd_l2,7,horse,125,110,0.88
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd_l2,8,ship,125,118,0.944
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,pgd_l2,9,truck,125,109,0.872
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,deepfool_l2,0,airplane,125,102,0.816
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,deepfool_l2,1,automobile,125,115,0.92
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,deepfool_l2,2,bird,125,85,0.68
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,deepfool_l2,3,cat,125,71,0.568
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,deepfool_l2,4,deer,125,94,0.752
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,deepfool_l2,5,dog,125,88,0.704
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,deepfool_l2,6,frog,125,102,0.816
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,deepfool_l2,7,horse,125,108,0.864
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,deepfool_l2,8,ship,125,116,0.928
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,deepfool_l2,9,truck,125,111,0.888
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,cw_l2,0,airplane,125,103,0.824
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,cw_l2,1,automobile,125,115,0.92
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,cw_l2,2,bird,125,87,0.696
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,cw_l2,3,cat,125,79,0.632
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,cw_l2,4,deer,125,87,0.696
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,cw_l2,5,dog,125,85,0.68
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,cw_l2,6,frog,125,105,0.84
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,cw_l2,7,horse,125,106,0.848
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,cw_l2,8,ship,125,115,0.92
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,7777,cw_l2,9,truck,125,109,0.872
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd20_ce,0,airplane,125,84,0.672
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd20_ce,1,automobile,125,97,0.776
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd20_ce,2,bird,125,56,0.448
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd20_ce,3,cat,125,36,0.288
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd20_ce,4,deer,125,47,0.376
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd20_ce,5,dog,125,64,0.512
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd20_ce,6,frog,125,71,0.568
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd20_ce,7,horse,125,81,0.648
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd20_ce,8,ship,125,90,0.72
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd20_ce,9,truck,125,96,0.768
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,ddn_l2,0,airplane,125,100,0.8
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,ddn_l2,1,automobile,125,118,0.944
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,ddn_l2,2,bird,125,74,0.592
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,ddn_l2,3,cat,125,69,0.552
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,ddn_l2,4,deer,125,83,0.664
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,ddn_l2,5,dog,125,87,0.696
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,ddn_l2,6,frog,125,106,0.848
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,ddn_l2,7,horse,125,104,0.832
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,ddn_l2,8,ship,125,113,0.904
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,ddn_l2,9,truck,125,105,0.84
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,fgsm_rs,0,airplane,125,101,0.808
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,fgsm_rs,1,automobile,125,107,0.856
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,fgsm_rs,2,bird,125,85,0.68
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,fgsm_rs,3,cat,125,50,0.4
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,fgsm_rs,4,deer,125,79,0.632
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,fgsm_rs,5,dog,125,74,0.592
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,fgsm_rs,6,frog,125,101,0.808
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,fgsm_rs,7,horse,125,101,0.808
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,fgsm_rs,8,ship,125,109,0.872
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,fgsm_rs,9,truck,125,104,0.832
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,tpgd,0,airplane,125,98,0.784
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,tpgd,1,automobile,125,108,0.864
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,tpgd,2,bird,125,77,0.616
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,tpgd,3,cat,125,64,0.512
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,tpgd,4,deer,125,78,0.624
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,tpgd,5,dog,125,73,0.584
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,tpgd,6,frog,125,101,0.808
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,tpgd,7,horse,125,104,0.832
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,tpgd,8,ship,125,101,0.808
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,tpgd,9,truck,125,105,0.84
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,mifgsm,0,airplane,125,91,0.728
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,mifgsm,1,automobile,125,94,0.752
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,mifgsm,2,bird,125,50,0.4
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,mifgsm,3,cat,125,33,0.264
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,mifgsm,4,deer,125,42,0.336
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,mifgsm,5,dog,125,53,0.424
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,mifgsm,6,frog,125,77,0.616
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,mifgsm,7,horse,125,90,0.72
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,mifgsm,8,ship,125,79,0.632
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,mifgsm,9,truck,125,80,0.64
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd_l2,0,airplane,125,105,0.84
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd_l2,1,automobile,125,113,0.904
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd_l2,2,bird,125,75,0.6
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd_l2,3,cat,125,54,0.432
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd_l2,4,deer,125,77,0.616
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd_l2,5,dog,125,89,0.712
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd_l2,6,frog,125,100,0.8
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd_l2,7,horse,125,103,0.824
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd_l2,8,ship,125,116,0.928
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,pgd_l2,9,truck,125,109,0.872
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,deepfool_l2,0,airplane,125,97,0.776
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,deepfool_l2,1,automobile,125,116,0.928
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,deepfool_l2,2,bird,125,82,0.656
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,deepfool_l2,3,cat,125,81,0.648
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,deepfool_l2,4,deer,125,90,0.72
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,deepfool_l2,5,dog,125,91,0.728
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,deepfool_l2,6,frog,125,102,0.816
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,deepfool_l2,7,horse,125,109,0.872
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,deepfool_l2,8,ship,125,116,0.928
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,deepfool_l2,9,truck,125,112,0.896
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,cw_l2,0,airplane,125,103,0.824
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,cw_l2,1,automobile,125,113,0.904
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,cw_l2,2,bird,125,88,0.704
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,cw_l2,3,cat,125,86,0.688
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,cw_l2,4,deer,125,85,0.68
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,cw_l2,5,dog,125,95,0.76
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,cw_l2,6,frog,125,103,0.824
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,cw_l2,7,horse,125,107,0.856
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,cw_l2,8,ship,125,112,0.896
attackdro_pp_anchor035_gradfp_online_k4,1337,multi_attack_pgd_linf_ddn_l2_mb,12345,cw_l2,9,truck,125,115,0.92
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,pgd20_ce,0,airplane,125,83,0.664
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,pgd20_ce,1,automobile,125,97,0.776
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,pgd20_ce,2,bird,125,50,0.4
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,pgd20_ce,3,cat,125,34,0.272
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,pgd20_ce,4,deer,125,48,0.384
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,pgd20_ce,5,dog,125,62,0.496
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,pgd20_ce,6,frog,125,72,0.576
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,pgd20_ce,7,horse,125,83,0.664
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,pgd20_ce,8,ship,125,89,0.712
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,pgd20_ce,9,truck,125,97,0.776
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,ddn_l2,0,airplane,125,99,0.792
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,ddn_l2,1,automobile,125,115,0.92
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,ddn_l2,2,bird,125,72,0.576
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,ddn_l2,3,cat,125,58,0.464
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,ddn_l2,4,deer,125,88,0.704
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,ddn_l2,5,dog,125,88,0.704
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,ddn_l2,6,frog,125,102,0.816
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,ddn_l2,7,horse,125,104,0.832
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,ddn_l2,8,ship,125,112,0.896
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,ddn_l2,9,truck,125,106,0.848
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,fgsm_rs,0,airplane,125,104,0.832
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,fgsm_rs,1,automobile,125,112,0.896
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,fgsm_rs,2,bird,125,78,0.624
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,fgsm_rs,3,cat,125,48,0.384
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,fgsm_rs,4,deer,125,83,0.664
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,fgsm_rs,5,dog,125,69,0.552
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,fgsm_rs,6,frog,125,99,0.792
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,fgsm_rs,7,horse,125,103,0.824
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,fgsm_rs,8,ship,125,112,0.896
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,fgsm_rs,9,truck,125,103,0.824
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,tpgd,0,airplane,125,100,0.8
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,tpgd,1,automobile,125,106,0.848
attackdro_pp_anchor035_gradfp_online_k4,1337,attackdro_pp_anchor035_gradfp_online_k4,73,tpgd,2,bird,125,78,0.624
